"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"s2_hammerhead_hulk_costume_emerald","Mok-Arr C","","","・Deals 280% damage to all enemies.
・All [##elementpurple]Dark[#] allies and enemies get 54% attack for 4 turns.
・All allies and enemies that are not [##elementpurple]Dark[#] element get -44% attack for 4 turns. This effect is uncleansable for all [##elementyellow]Holy [#] enemies.","・敵全員に280%のダメージを与える。
・4ターンの間、[##elementpurple]闇属性[#]の仲間全員と敵全員の攻撃力が54%になる。
・4ターンの間、[##elementpurple]闇属性[#]以外の仲間全員と敵全員の攻撃力が-44%になる。[##elementyellow]聖属性[#]の敵全員は、この効果を浄化できない。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 154% attack status ailment for 2 turns.

・Defense buffs are transformed into 2% defense status ailment for 2 turns.

・Mana generation buffs are transformed into 2% mana generation status ailment for 2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・2ターンの間、攻撃力バフが154%の攻撃力異常に変化する。 

・2ターンの間、防御力バフが2%の防御力異常に変化する。 

・2ターンの間、マナ生成バフが2%のマナ生成ステータス異常に変化する。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 56% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが56%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。"
"s2_noble_lady_costume_warrior","Mitsuko C","","","・Deals 230% damage to all enemies.
・All enemies are immune to new status effect buffs for 4 turns. Attempted mana generation buffs will be replaced by -102% mana generation for -102 turns.
・All allies reflect all status effects and 115% damage back to the attacker and block other negative effects from enemies' [##elementblue]Ice[#] Special Skills for 4 turns.","・敵全員に230%のダメージを与える。
・4ターンの間、敵全員が新たなステータス効果バフの影響を受けなくなる。マナ生成バフを発動しようとすると-102ターンの間、マナ生成が-102%になる。
・4ターンの間、仲間全員がすべてのステータス効果を跳ね返す。さらに、[##elementblue]氷属性[#]の敵の特殊スキルによって発生した、その他のマイナスの影響を無効にし、ダメージの115%を攻撃者に跳ね返す。","The target receives Spreading Corrosive Poison for 4 turns. The Spreading Corrosive Poison deals 66 Poison damage and lowers the target's mana generation by -2% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","4ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に66の毒ダメージを与え、ターゲットのマナ生成が-2%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。","Status effects cast by characters, Minions and Fiends on the same side cannot be reflected.","同じチームのキャラクター、ミニオン、フィエンドが特殊スキルを使用して敵にステータス効果を付与した場合、敵はこれらの効果を跳ね返すことができない。"
"s2_tanuki_raccoon_costume_merchant","Danzaburo C","","","・Sell junk for a specific effect:","・特定の効果を発揮するために不要なアイテムを売る：","270: 56%","270: 56%","",""
"s2_chameleon_mage_costume_alchemist","Agwe C","","","・Deals 185% damage to all enemies.
・All [##elementgreen]Nature[#] enemies receive 536 Burn damage over 4 turns.","・敵全員に185%のダメージを与える。
・4ターンの間、[##elementgreen]自然属性[#]の敵全員に536の燃焼ダメージを与える。","All enemies receive Corrosive Burn for 4 turns. The Corrosive Burn deals 0.5 Burn damage and lowers the target's defense by 5% each turn. Deals extra damage against heroes with Minions or a Mega Minion.","4ターンの間、敵全員に腐食性燃焼を与える。腐食性燃焼は、ターン毎に0.5の燃焼ダメージを与え、ターゲットの防御力が5%ずつ減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。","",""
"s2_triton_costume_champion","Triton C","","","・Deals 295% damage to the target and minor damage to nearby enemies.
・All allies get 30% attack for 4 turns.","・ターゲットに295%ダメージ、近くにいる敵に小ダメージを与える。
・4ターンの間、仲間全員の攻撃力が30%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 130% attack status ailment for 0 turns.

・Defense buffs are transformed into 0% defense status ailment for 0 turns.

・Mana generation buffs are transformed into 0% mana generation status ailment for 0 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・0ターンの間、攻撃力バフが130%の攻撃力異常に変化する。 

・0ターンの間、防御力バフが0%の防御力異常に変化する。 

・0ターンの間、マナ生成バフが0%のマナ生成ステータス異常に変化する。","",""
"s2_chameleon_chief_costume_heavyweight","Gobbler C","","","・Deals 310% damage to the target.
・Steals Minions from the target.
・The target receives 213 Sand damage over 3 turns.","・ターゲットに310%のダメージを与える。
・ターゲットからミニオンを盗む。
・3ターンの間、ターゲットに213の砂ダメージを与える。","Sand Touch: Each time the owner of this status effect counterattacks an enemy, the attacker receives 0.5 Sand damage over 0.5 turns.","砂の接触：このステータス効果の保有者が敵1体を反撃するたびに、攻撃者が0.5ターンの間、0.5の砂ダメージを受ける。","",""
"s2_proteus_costume_farseer","Proteus C","","","・All enemies receive 324 Poison damage over 2 turns. This effect can't be cleansed.
・All enemies get -50% mana generation for 4 turns.","・敵全員に324の毒ダメージを与える(2ターン)。この効果は浄化不可。
・4ターンの間、敵全員のマナ生成が-50%になる。","The target receives Spreading Corrosive Poison for 2 turns. The Spreading Corrosive Poison deals 0.5 Poison damage and lowers the target's mana generation by 0.5% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","2ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に0.5の毒ダメージを与え、ターゲットのマナ生成が0.5%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。","The target receives Spreading Corrosive Poison for 4 turns. The Spreading Corrosive Poison deals 50 Poison damage and lowers the target's mana generation by -2% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","4ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に50の毒ダメージを与え、ターゲットのマナ生成が-2%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。"
"s2_fiji_mermaid_costume_hunter","Gill-Ra C","","","・Dispels buffs from all enemies.
・All allies get 25% defense for 4 turns.
・All allies get 25% attack for 4 turns.","・敵全員のバフを解除する。
・4ターンの間、仲間全員の防御力が25%になる。
・4ターンの間、仲間全員の攻撃力が25%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 1% attack status ailment for 1 turns.

・Defense buffs are transformed into 1% defense status ailment for 1 turns.

・Mana generation buffs are transformed into 1% mana generation status ailment for 1 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・1ターンの間、攻撃力バフが1%の攻撃力異常に変化する。 

・1ターンの間、防御力バフが1%の防御力異常に変化する。 

・1ターンの間、マナ生成バフが1%のマナ生成ステータス異常に変化する。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 125% attack status ailment for 1 turns.

・Defense buffs are transformed into 1% defense status ailment for 1 turns.

・Mana generation buffs are transformed into 1% mana generation status ailment for 1 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・1ターンの間、攻撃力バフが125%の攻撃力異常に変化する。 

・1ターンの間、防御力バフが1%の防御力異常に変化する。 

・1ターンの間、マナ生成バフが1%のマナ生成ステータス異常に変化する。"
"s2_demon_master_costume_steppe","Sumitomo C","","","・Deals 280% damage to the target.
・The caster counterattacks with 155% of the damage received for 5 turns. This effect can't be dispelled.
・The caster gets [#!]Sticky Surface[#] for 5 turns. This effect can't be dispelled.
[*][#!]Sticky Surface[#]: Steals 33 random dispellable buff or Growth effect from an attacking enemy.","・ターゲットに280%のダメージを与える。
・5ターンの間、術者が受けたダメージの155%で反撃する。この効果は解除できない。
・5ターンの間、術者が[#!]粘着層[#]を獲得する。この効果は解除できない。
[*][#!]粘着層[#]：攻撃を仕掛けてきた敵から、ランダムで33個の解除可能なバフまたは成長効果を奪う。","Sand Touch: Each time the owner of this status effect counterattacks an enemy, the attacker receives 155 Sand damage over 155 turns.","砂の接触：このステータス効果の保有者が敵1体を反撃するたびに、攻撃者が155ターンの間、155の砂ダメージを受ける。","",""
"fire_god_natalya_costume_seamstress","Natalya C","","","・The target receives 1432 Burn damage over 4 turns. This effect can't be cleansed.
・The target gets -50% mana generation for 4 turns.
・[#ff9f81]Element Link[#] gives 110% mana generation for all [#ff9f81]Fire[#] allies for 4 turns. This effect can't be dispelled.","・4ターンの間、ターゲットに1432の燃焼ダメージを与える。この効果は浄化できない。
・4ターンの間、ターゲットのマナ生成が-50%になる。
・4ターンの間、[#ff9f81]属性リンク[#]によって、[#ff9f81]炎属性[#]の仲間全員のマナ生成が110%増加する。この効果は解除できない。","All enemies receive Corrosive Burn for 4 turns. The Corrosive Burn deals 1.9 Burn damage and lowers the target's defense by 5% each turn. Deals extra damage against heroes with Minions or a Mega Minion.","4ターンの間、敵全員に腐食性燃焼を与える。腐食性燃焼は、ターン毎に1.9の燃焼ダメージを与え、ターゲットの防御力が5%ずつ減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。","The target receives Spreading Corrosive Poison for 4 turns. The Spreading Corrosive Poison deals 50 Poison damage and lowers the target's mana generation by -2% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","4ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に50の毒ダメージを与え、ターゲットのマナ生成が-2%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。"
"holy_god_delilah_costume_guardian","Delilah C","","","・Recovers 37% health for all allies.
・[#f2e33a]Element Link[#] gives 110% mana generation for all [#f2e33a]Holy[#] allies for 4 turns. This effect can't be dispelled.
・Summons a Guardian Minion for each ally with 25% HP and 23% attack inherited from the caster.
・Summons a Guardian Minion for each ally with 5% HP and 30% attack inherited from the caster.","・仲間全員のライフを37%回復する。
・4ターンの間、[#f2e33a]属性リンク[#]によって、[#f2e33a]聖属性[#]の仲間全員のマナ生成が110%増加する。この効果は解除できない。
・仲間全員に守護者ミニオンをサモンする。守護者ミニオンは、術者のHPの25%と攻撃力の23%を持つ。
・仲間全員に守護者ミニオンをサモンする。守護者ミニオンは、術者のHPの5%と攻撃力の30%を持つ。","Ignores heal steal, healing modifiers and Fiends.","回復量奪取、回復量変更、フィエンドの付与を無効化する。","",""
"forest_god_zeline_costume_avian","Zeline C","・Dispels buffs from all enemies.","・敵全員のバフを解除する。","・Dispels buffs from all enemies.
・Deals 210% damage to all enemies.
・All enemies get -38% attack for 4 turns.
・[#70e92f]Element Link[#] gives 110% mana generation for all [#70e92f]Nature[#] allies for 4 turns. This effect can't be dispelled.","・敵全員のバフを解除する。
・敵全員に210%のダメージを与える。
・4ターンの間、敵全員の攻撃力が-38%になる。
・4ターンの間、[#70e92f]属性リンク[#]によって、[#70e92f]自然属性[#]の仲間全員のマナ生成が110%増加する。この効果は解除できない。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 62% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが62%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","",""
"holy_god_musashi_costume_prisoner","Musashi C","","","・Deals 350% damage to the target and minor damage to nearby enemies.
・The caster heals 47% of dealt normal damage for 5 turns.
・[#f2e33a]Element Link[#] gives all [#f2e33a]Holy[#] allies 115% attack and 115% defense for 6 turns. This effect can't be dispelled.","・ターゲットに350%ダメージ、近くにいる敵に小ダメージを与える。
・5ターンの間、術者が通常攻撃で敵に与えたダメージの47%を回復する。
・6ターンの間、[#f2e33a]属性リンク[#]により、[#f2e33a]聖属性[#]の仲間全員の攻撃力が115%になり、防御力が115%になる。この効果は解除できない。","","","",""
"forest_god_evelyn_costume_huntress","Evelyn C","","","・Deals 280% damage to the target and nearby enemies.
・Dispels buffs from the target and nearby enemies.
・The target and nearby enemies get -56% defense against [#70e92f]Nature[#] for 4 turns.
・[#70e92f]Element Link[#] recovers 4% health for all [#70e92f]Nature[#] allies for 6 turns. This effect can't be dispelled.","・ターゲットと近くにいる敵に280%のダメージを与える。
・ターゲットと近くにいる敵のバフを解除する。
・4ターンの間、ターゲットと近くにいる敵の[#70e92f]自然属性[#]に対する防御力が-56%になる。
・6ターンの間、[#70e92f]属性リンク[#]によって、[#70e92f]自然属性[#]の仲間全員のHPが4%回復する。この効果は解除できない。","","","",""
"witch_king_costume_cosmic","Thoth-Amun C","","","・Deals 330% damage to the target and nearby enemies.
・[#e290ff]Element Link[#] gives 110% mana generation for all [#e290ff]Dark[#] allies for 4 turns. This effect can't be dispelled.
・Summons an Undead Minion for the caster and nearby allies with 27% HP and 20% attack inherited from the caster.
・Summons an Undead Minion for the caster and nearby allies with 5% HP and 27% attack inherited from the caster.","・ターゲットと近くにいる敵に330%のダメージを与える。
・4ターンの間、[#e290ff]属性リンク[#]によって、[#e290ff]闇属性[#]の仲間全員のマナ生成が110%増加する。この効果は解除できない。
・術者のHPの27%と攻撃力の20%を持つゾンビミニオンを、術者と近くにいる仲間にサモンする。
・術者のHPの5%と攻撃力の27%を持つゾンビミニオンを、術者と近くにいる仲間にサモンする。","Ignores heal steal, healing modifiers and Fiends.","回復量奪取、回復量変更、フィエンドの付与を無効化する。","",""
"dark_god_september_costume_engineer","Khiona C","","","・Deals 350% damage to the target.
・The caster and nearby allies get 145% attack, and a further 20% increase every time they are hit during 4 turns, up to 40% attack.
・[#e290ff]Element Link[#] recovers 4% health for all [#e290ff]Dark[#] allies for 6 turns. This effect can't be dispelled.","・ターゲットに350%のダメージを与える。
・術者と近くにいる仲間の攻撃力が145%になる。さらに、4ターンの間、攻撃を受ける度に20%ずつ増加する。最大40%まで。
・6ターンの間、[#e290ff]属性リンク[#]によって、[#e290ff]闇属性[#]の仲間全員のHPが4%回復する。この効果は解除できない。","Attack can decrease down to 64%.","攻撃力が最大64%まで低下する。","",""
"forest_god_gregorion_costume_alchemist","Gregorion C","","","・Deals 485% damage to the target.
・All allies get -74% critical chance for 4 turns.
・[#70e92f]Element Link[#] gives all [#70e92f]Nature[#] allies 105% attack and 105% defense for 6 turns. This effect can't be dispelled.","・ターゲットに485%のダメージを与える。
・4ターンの間、仲間全員のクリティカル攻撃を与える確率が-74%になる。
・6ターンの間、[#70e92f]属性リンク[#]により、[#70e92f]自然属性[#]の仲間全員の攻撃力が105%になり、防御力が105%になる。この効果は解除できない。","","","",""
"s4_professor_lidenbrock_costume_jeweler","Prof. Lidenbrock C","・Cleanses status ailments from all allies.

--- Passives ---

- Start Battle With Mana -
This character receives [#!]64%[#] mana at the start of the battle.","・仲間全員のステータス異常を浄化する。

--- Passives ---

- マナ満タンでバトルを開始 -
バトル開始時に、このキャラクターがマナを[#!]64%[#]獲得する。","・Cleanses status ailments from all allies.
・Boosts health of all allies by 500. Boosted health can exceed max HP.
・All allies regenerate 520 HP over 4 turns. This effect can't be dispelled.","・仲間全員のステータス異常を浄化する。
・仲間全員のHPを500回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・仲間全員のHPが520回復(4ターン)。この効果は解除不可","","","",""
"s4_elizabeth_costume_bride","Elizabeth C","--- Passives ---

- Increase Buff Duration -
Duration of the first [#!]24[#] buffs this character receives from Special Skills is increased by [#!]-99.2[#] turn.","--- Passives ---

- バフの持続時間の増加 -
このキャラクターが特殊スキルによって獲得した最初の[#!]24[#]個のバフの持続時間が、[#!]-99.2[#]ターン分増加する。","・Deals 165% damage to all enemies.
・Summons a Spider Fiend for all enemies. The Fiend damages its target with 41% attack every turn.

・The Spider Fiend absorbs healing. It disappears after absorbing a healing amount equal to 40% of its target's max health.
・When summoned, the Spider Fiend gives 41% mana generation for its owner for as long as the owner has Spider Fiends. This effect can't be cleansed.
・Summons a Spider Fiend for all enemies. The Fiend damages its target with 41% attack every turn.
[*]The Spider Fiend absorbs healing. It disappears after absorbing a healing amount equal to 41% of its target's max health.","・敵全員に165%のダメージを与える。
・敵全員に蜘蛛のフィエンドをサモンする。フィエンドは、ターン毎に41%の攻撃力で敵にダメージを与える。

・蜘蛛のフィエンドは回復を吸収し、ターゲットの最大HPの40%に等しいライフを吸収すると消滅する。
・蜘蛛のフィエンドがサモンされた場合は、所有者が蜘蛛のフィエンドを所有する限り、マナ生成を41%にする。この効果は浄化できない。
・敵全員に蜘蛛のフィエンドをサモンする。フィエンドは、ターン毎に41%の攻撃力で敵にダメージを与える。
[*]蜘蛛のフィエンドは回復を吸収し、ターゲットの最大HPの41%に等しいライフを吸収すると消滅する。","Ignores heal steal, healing modifiers and Fiends.","回復量奪取、回復量変更、フィエンドの付与を無効化する。","",""
"s4_phileas_fogg_costume_engineer","Phileas Fogg C","・Dispels buffs from the target.

--- Passives ---

- Special Skill Damage Reduction -
Received damage from Special Skills is reduced by [#!]80%[#] for this character.","・ターゲットのバフを解除する。

--- Passives ---

- 特殊スキルによるダメージ軽減 -
このキャラクターが特殊スキルによって受けるダメージが[#!]80%[#]軽減される。","・Dispels buffs from the target.
・Deals 410% damage to the target.
・The target gets -60% defense against [#70e92f]Nature[#] for 4 turns.","・ターゲットのバフを解除する。
・ターゲットに410%のダメージを与える。
・4ターンの間、ターゲットの[#70e92f]自然属性[#]への防御力が-60%になる。","","","",""
"s4_doctor_moreau_costume_scribe","Dr. Moreau C","--- Passives ---

- Special Skill Damage Reduction -
Received damage from Special Skills is reduced by [#!]80%[#] for this character.","--- Passives ---

- 特殊スキルによるダメージ軽減 -
このキャラクターが特殊スキルによって受けるダメージが[#!]80%[#]軽減される。","・Deals 265% damage to the target and nearby enemies.
・The target and nearby enemies get -140% accuracy for 4 turns.","・ターゲットと近くにいる敵に265%のダメージを与える。
・4ターンの間、ターゲットと近くにいる敵の命中率が-140%になる。","Chance to miss also applies to offensive Special Skills.","特殊スキルが不発に終わる可能性は、攻撃系の特殊スキルに対しても適用される。","",""
"s4_lepiota_costume_undying","Lepiota C","--- Passives ---

- Special Skill Damage Reduction -
Received damage from Special Skills is reduced by [#!]80%[#] for this character.","--- Passives ---

- 特殊スキルによるダメージ軽減 -
このキャラクターが特殊スキルによって受けるダメージが[#!]80%[#]軽減される。","・Deals 150% damage to the target.
・Casts [#!]Full Removal[#] on the target.
・The target shifts into Abyss Ghost form for 4 turns.
[*] While in Abyss Ghost form the target receives 0.8 damage each turn.","・ターゲットに150%のダメージを与える。
・[#!]完全解除[#]をターゲットにかける。
・4ターンの間、ターゲットが奈落の底ゴースト形態になる。
[*]ターゲットが奈落の底ゴースト形態でいる間はターン毎に0.8ダメージを受ける。","[#!]Full Removal[#] removes all status effects, stacks and [#!]Growth[#] and [#!]Wither[#] effects. Removes even status effects and stacks that are otherwise undispellable or uncleansable.","[#!]完全解除[#]はターゲットのすべてのステータス効果や累積効果、[#!]成長[#]と[#!]弱化[#]効果を解除する。これには、解除・浄化不可のステータス効果および累積効果も含まれる。","",""
"s4_garjammal_costume_kite","Garjammal C","--- Passives ---

- Increase Buff Duration -
Duration of the first [#!]24[#] buffs this character receives from Special Skills is increased by [#!]-100.8[#] turn.","--- Passives ---

- バフの持続時間の増加 -
このキャラクターが特殊スキルによって獲得した最初の[#!]24[#]個のバフの持続時間が、[#!]-100.8[#]ターン分増加する。","・Deals 410% damage to the target.
・The caster regenerates 1040 HP over 4 turns.","・ターゲットに410%のダメージを与える。
・4ターンの間、術者のHPが1040回復する。","","","",""
"s3_alfrike_costume_hatter","Alfrike C","","","・Deals 100% damage to hit targets.
・All enemies automatically cast [#!]Mindless Attack[#] on a random ally when mana is full at the start of a turn during 3 turns.","・攻撃したターゲットに100%のダメージを与える。
・3ターンの間、マナが満タンの場合に限り、敵全員が自動的に[#!]マインドレスアタック[#]をランダムな仲間に放つ。","Max health can't get lower than 800% of the original max health.

・ Any boosted health is reduced by an additional 3.","最大ライフは元の最大値の800%以下にはできない。

・HPがブーストされた場合は、さらに3減少する。","",""
"s3_bera_costume_conjurer","Bera C","","","・Summons a Moth Minion for each ally. The Moth Minion inherits 30% HP and 16% attack from the caster.

Each hit from a Moth Minion gives the target the following status ailments:
・Summons a Moth Minion for each ally. The Moth Minion inherits 30% HP and 30% attack from the caster.

Each hit from a Moth Minion gives the target the following status ailments:
・Summons a Moth Minion for each ally. The Moth Minion inherits 30% HP and 30% attack from the caster.

Each hit from a Moth Minion gives the target the following status ailments:","・仲間全員に蛾ミニオンをサモンする。蛾ミニオンは、術者のHPの30%と攻撃力の16%を持つ。

蛾ミニオンの各攻撃は、ターゲットに以下のステータス異常を与える：
・仲間全員に蛾ミニオンをサモンする。蛾ミニオンは、術者のHPの30%と攻撃力の30%を持つ。

蛾ミニオンの各攻撃は、ターゲットに以下のステータス異常を与える：
・仲間全員に蛾ミニオンをサモンする。蛾ミニオンは、術者のHPの30%と攻撃力の30%を持つ。

蛾ミニオンの各攻撃は、ターゲットに以下のステータス異常を与える：","Ignores heal steal, healing modifiers and Fiends.","回復量奪取、回復量変更、フィエンドの付与を無効化する。","",""
"kalevala_kullervo_costume_battle_scarred","Kullervo C","--- Passives ---

- Power of Sisu -
When this character starts a turn with low health for the first time during a battle, they recover [#!]15%[#] health and receive [#!]8%[#] mana.","--- Passives ---

- 忍耐の力 -
このキャラクターがバトル中にライフが低い状態で初めてターンを開始した場合、このキャラクターのライフが[#!]15%[#]回復し、マナが[#!]8%[#]増加する。","・Deals 100% damage to hit targets.
・All enemies automatically cast [#!]Mindless Attack[#] on a random ally when mana is full at the start of a turn during 4 turns.
・[#!]Growth:[#] All allies get -99.2 attack.","・攻撃したターゲットに100%のダメージを与える。
・4ターンの間、マナが満タンの場合に限り、敵全員が自動的に[#!]マインドレスアタック[#]をランダムな仲間に放つ。
・[#!]成長：[#]仲間全員の攻撃力が-99.2増加する。","This effect targets the same enemy as the first hit if there are no other valid targets.","有効な他のターゲットがいない場合、最初の攻撃を受けた敵をもう一度攻撃する。","",""
"kalevala_aino_costume_water_maiden","Aino C","・Cleanses status ailments from all allies.

--- Passives ---

- Power of Sisu -
When this character starts a turn with low health for the first time during a battle, they recover [#!]15%[#] health and receive [#!]8%[#] mana.","・仲間全員のステータス異常を浄化する。

--- Passives ---

- 忍耐の力 -
このキャラクターがバトル中にライフが低い状態で初めてターンを開始した場合、このキャラクターのライフが[#!]15%[#]回復し、マナが[#!]8%[#]増加する。","・Cleanses status ailments from all allies.
・Recovers 45% health for all allies.
・[#!]Growth:[#] All allies get -98.4 attack.
・All enemies get -20% mana generation for 4 turns.","・仲間全員のステータス異常を浄化する。
・仲間全員のライフを45%回復する。
・[#!]成長：[#]仲間全員の攻撃力が-98.4増加する。
・4ターンの間、敵全員のマナ生成が-20%になる。","The target receives Spreading Corrosive Poison for 4 turns. The Spreading Corrosive Poison deals 80 Poison damage and lowers the target's mana generation by -1% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","4ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に80の毒ダメージを与え、ターゲットのマナ生成が-1%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。","",""
"kalevala_mielikki_costume_bear_protector","Mielikki C","--- Passives ---

- Power of Sisu -
When this character starts a turn with low health for the first time during a battle, they recover [#!]15%[#] health and receive [#!]8%[#] mana.","--- Passives ---

- 忍耐の力 -
このキャラクターがバトル中にライフが低い状態で初めてターンを開始した場合、このキャラクターのライフが[#!]15%[#]回復し、マナが[#!]8%[#]増加する。","・Damage is increased by -98.4% per each [##elementred]Fire[#] shield on the board, up to -98.4% damage per hit.
・All enemies get -26% attack for 4 turns.
・Summons a Sprite of the Forest Minion for all allies with 18% HP and 1% attack inherited from the caster.
・When summoned, the Sprite of the Forest Minion gives 8% mana generation for its owner for as long as the owner has Sprite of the Forest Minions. This effect can't be dispelled.
・When summoned, the Sprite of the Forest Minion gives 8% mana generation for its owner for as long as the owner has Sprite of the Forest Minions. This effect can't be dispelled.","・ボード上にある[##elementred]炎属性[#]の盾1つごとに与ダメージが-98.4%増加する。与ダメージは攻撃1発ごとに最大-98.4%まで上昇する。
・4ターンの間、敵全員の攻撃力が-26%になる。
・術者のHPの18%と攻撃力の1%を持つ、森の妖精ミニオンを仲間全員分サモンする。
・森の妖精ミニオンがサモンされた場合は、所有者が森の妖精ミニオンを所有する限り、自らの所有者に8%のマナ生成を与える。この効果は解除できない。
・森の妖精ミニオンがサモンされた場合は、所有者が森の妖精ミニオンを所有する限り、自らの所有者に8%のマナ生成を与える。この効果は解除できない。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 74% attack status ailment for -1 turns.

・Defense buffs are transformed into -1% defense status ailment for -1 turns.

・Mana generation buffs are transformed into -1% mana generation status ailment for -1 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-1ターンの間、攻撃力バフが74%の攻撃力異常に変化する。 

・-1ターンの間、防御力バフが-1%の防御力異常に変化する。 

・-1ターンの間、マナ生成バフが-1%のマナ生成ステータス異常に変化する。","Ignores heal steal, healing modifiers and Fiends.","回復量奪取、回復量変更、フィエンドの付与を無効化する。"
"s3_loki_female_costume_mother","Lady Loki C","","","・Deals 135% damage to all enemies.
[*]Deals additional 15% damage per transferred status ailment, up to 135% damage in total.","・敵全員に135%のダメージを与える。
[*]浄化されたステータス異常の数に応じて、15%のダメージが追加され、合計で135%のダメージを与える。","","","",""
