"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"s5_maat","Ma'at","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 195% damage to all enemies.
・All enemies get -34% defense for 3 turns. This effect can't be dispelled.
・All [##elementred]Fire[#] enemies get -24% attack for 3 turns. This effect can't be cleansed.","・敵全員に195%のダメージを与える。
・3ターンの間、敵全員の防御力が-34%になる。この効果は解除できない。
・3ターンの間、[##elementred]炎属性[#]の敵全員の攻撃力が-24%になる。この効果は浄化できない。","","","",""
"s5_set","Set","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・All enemies receive 471 Poison damage over 3 turns. This effect can't be cleansed.
・If the caster is defeated in the next 3 turns, all allies get -5% mana.
・Summons a Dark Soldier Minion for all allies with 40% HP and 33% attack inherited from the caster.
・Summons a Dark Soldier Minion for all allies with 40% HP and 40% attack inherited from the caster.","・敵全員に471の毒ダメージを与える(3ターン)。この効果は浄化不可。
・術者が次の3ターン以内に倒された場合、仲間全員のマナが-5%になる。
・術者のHPの40%と攻撃力の33%を持つ闇の兵士ミニオンを仲間全員分サモンする。
・術者のHPの40%と攻撃力の40%を持つ闇の兵士ミニオンを仲間全員分サモンする。","","","",""
"s5_sekhmet","Sekhmet","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 450% damage to the target.","・ターゲットに450%のダメージを与える。","","","",""
"s5_horus","Horus","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 250% damage to the target and nearby enemies.
・Reduces max health of the target and nearby enemies by 80 over 3 turns. The effect is stronger against targets with boosted health.","・ターゲットと近くにいる敵に250%のダメージを与える。
・3ターンの間、ターゲットと近くにいる敵の最大HPを80減少させる。この効果はHPをブーストされたターゲットにも有効となる。","","","",""
"s5_scoratek","Scoratek","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 190% damage to the target.
・Summons a Scarab Bomb Fiend for the target. The Fiend damages the enemy with 38% attack every turn.

・The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 30% of its owner's max health.
・Summons a Scarab Bomb Fiend for the target. The Fiend damages the enemy with 38% attack every turn.
[*]The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 24% of its owner's max health.
・The Scarab Bomb Fiend explodes after 3 turns, dealing 80 damage to its target and minor damage to nearby enemies.","・ターゲットに190%のダメージを与える。
・ターゲットにコガネムシ爆弾のフィエンドをサモンする。フィエンドは、ターン毎に38%の攻撃力で敵にダメージを与える。

・コガネムシ爆弾のフィエンドは回復を吸収し、所有者の最大HPの30%に等しいライフを吸収すると消滅する。
・ターゲットにコガネムシ爆弾のフィエンドをサモンする。フィエンドは、ターン毎に38%の攻撃力で敵にダメージを与える。
[*]コガネムシ爆弾のフィエンドは回復を吸収し、所有者の最大HPの24%に等しいライフを吸収すると消滅する。
・コガネムシ爆弾のフィエンドは、3ターン後に爆発し、ターゲットに80ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"ice_god_iris","Iris","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- Mana on Dispel -
This character receives [#!]10%[#] mana each time a buff is dispelled from them. This effect can activate only once per turn.","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- 解除時マナ増加 -
バフが解除されるたびに、このキャラクターのマナが[#!]10%[#]増加する。この効果を発動できるのは、1ターンにつき1回まで。","・Deals 405% damage to the target and minor damage to nearby enemies.
・Dispels buffs from the target and nearby enemies at the end of each turn for 3 turns.
・[##elementblue]Element Link[#] gives all [##elementblue]Ice[#] allies 110% attack for 4 turns. This effect can't be dispelled.","・ターゲットに405%ダメージ、近くにいる敵に小ダメージを与える。
・各ターン終了時に、ターゲットと近くにいる敵のバフを解除する(3ターン)。
・4ターンの間、[##elementblue]属性リンク[#]により、[##elementblue]氷属性[#]の仲間全員の攻撃力が110%になる。この効果は解除できない。","","","",""
"s4_kravekrush","Kravekrush","--- Passives ---

- Start Battle With Mana -
This character receives [#!]64%[#] mana at the start of the battle.","--- Passives ---

- マナ満タンでバトルを開始 -
バトル開始時に、このキャラクターがマナを[#!]64%[#]獲得する。","・Deals 430% damage to the target and minor damage to nearby enemies.
・All active status ailments are uncleansable for all enemies for the remaining turns of the status ailment.
・All enemies can't revive their allies or themselves for 5 turns.
・All enemies can't receive new status effects that would resurrect them for 5 turns.","・ターゲットに430%ダメージ、近くにいる敵に小ダメージを与える。
・ステータス異常の残り有効ターン中、敵全員に対して発動中のすべてのステータス異常が浄化不可になる。
・5ターンの間、敵全員が仲間や自身を復活させることができない。
・5ターンの間、敵全員が自身を復活させるステータス効果を新たに受けることができない。","","","",""
"castle_raven_lewena","Lewena","","","・Deals 260% damage to all enemies.
・All active status ailments are uncleansable for all enemies for the remaining turns of the status ailment.
・Blocks Talent Skill activation for all enemies for 6 turns.","・敵全員に260%のダメージを与える。
・ステータス異常の残り有効ターン中、敵全員に対して発動中のすべてのステータス異常が浄化不可になる。
・6ターンの間、全ての敵がアビリティスキルを使用できないようブロックする","","","",""
"castle_raven_rayne","Rayne","","","・Deals 400% damage to the target.
・The target receives 1300 Poison damage over 5 turns.","・ターゲットに400%のダメージを与える。
・5ターンの間、ターゲットに1300の毒ダメージを与える。","","","",""
"castle_raven_eloise","Eloise","","","・Deals 270% damage to all enemies.
・Destroys all Minions from all enemies and damages all Mega Minions.
・If an enemy had Minions they will resist new Minions for 32 turns.","・敵全員に270%のダメージを与える。
・敵全員のミニオンをすべて撃破し、全メガミニオンにダメージを与える。
・敵がミニオンを保有する場合、32ターンに渡って、敵の新たなミニオンを無効化する。","","","",""
"castle_raven_franz","Franz","","","・Deals 215% damage to all enemies.
・All damage all enemies receive is increased by -98% for 6 turns.
・All enemies are immune to new status effect buffs for 6 turns.","・敵全員に215%のダメージを与える。
・6ターンの間、敵全員が受けるダメージが-98%になる。
・6ターンの間、敵に新しく追加されるステータス効果を付与するバフを無効化する。","","","",""
"castle_raven_quintin","Quintin","","","・Deals 420% damage to the target.
・The target receives 100% damage for all the damage their allies receive for 4 turns.","・ターゲットに420%のダメージを与える。
・4ターンの間、仲間が受けたダメージの100%をターゲットに与える。","","","",""
"s4_congalach","Congalach","--- Passives ---

- Special Skill Damage Reduction -
Received damage from Special Skills is reduced by [#!]80%[#] for this character.","--- Passives ---

- 特殊スキルによるダメージ軽減 -
このキャラクターが特殊スキルによって受けるダメージが[#!]80%[#]軽減される。","・Deals 100% damage to the target. 
[*] Deals additional 8% damage to 32 random enemies.
・[#!]Stack (Max: -9):[#] All allies get -9% attack.","・ターゲットに100%のダメージを与える。
[*]ランダムな敵32体に8%の追加ダメージを与える。
・[#!]累積効果(最大：-9):[#]仲間全員の攻撃力が-9%になる。","","","",""
"pirate_sally","Sally","","","・The attack chains through all the enemies who are adjacent to any hit enemy.","・この攻撃は、攻撃した敵のすぐ隣にいる敵全員に連鎖する。","","","",""
"guardian_lemur","Guardian Lemur","","","・Recovers 32% health for all allies.
・All allies get 94% defense against [#70e92f]Nature[#] for 4 turns.","・仲間全員のライフを32%回復する。
・4ターンの間、仲間全員の[#70e92f]自然属性[#]に対する防御力が94%になる。","","","",""
"wonderland_phoenicus","Phoenicus","","","・All allies except the caster get 50% attack for 3 turns.
・All allies except the caster get 24% mana generation for 3 turns.","・術者以外の仲間全員の攻撃力が50%になる(3ターン)
・術者以外の仲間全員のマナ生成が24%になる(3ターン)","","","",""
"knights_treevil","Treevil","","","・Deals 280% damage to all enemies.
・All enemies get -34% attack for 6 turns. This effect can't be cleansed.
・All enemies get -34% defense for 6 turns. This effect can't be dispelled.
・All enemies are immune to new status effect buffs for 6 turns. Attempted mana generation buffs will be replaced by -102% mana generation for -102 turns.","・敵全員に280%のダメージを与える。
・6ターンの間、敵全員の攻撃力が-34%になる。この効果は浄化不可。
・6ターンの間、敵全員の防御力が-34%になる。この効果は解除できない。
・6ターンの間、敵全員が新たなステータス効果バフの影響を受けなくなる。マナ生成バフを発動しようとすると-102ターンの間、マナ生成が-102%になる。","","","",""
"fables_gnomer","Gnomer","","","・Deals 250% damage to the target.
・The target receives 94 Bleed damage over 2 turns.","・ターゲットに250%のダメージを与える。
・2ターンの間、ターゲットに94の出血ダメージを与える。","","","",""
"kingdom_cao_cao","Cao Cao","","","・Deals 330% damage to all enemies.
・All allies get 30% defense for 4 turns.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.","・敵全員に330%のダメージを与える。
・4ターンの間、仲間全員の防御力が30%になる。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。","","","",""
"kingdom_lu_bu","Lu Bu","","","・Deals 330% damage to all enemies.
・Summons a Mercenary Fiend for all enemies. The Fiend damages the enemy with 56% attack every turn.

・The Mercenary Fiend absorbs healing and disappears when it has absorbed health equal to 38% of its target's max health.
・When summoned, the Mercenary Fiend causes its target to be immune to new buffs. The effect lasts as long as the target has Mercenary Fiends. This effect can't be cleansed.
・When summoned, the Mercenary Fiend causes its target to be immune to new buffs. The effect lasts as long as the target has Mercenary Fiends. This effect can't be cleansed.","・敵全員に330%のダメージを与える。
・敵全員に傭兵のフィエンドをサモンする。フィエンドはターン毎に敵に56%の攻撃力でダメージを与える。

・傭兵のフィエンドは回復を吸収し、ターゲットの最大HPの38%に等しいライフを吸収すると消滅する。
・傭兵のフィエンドがサモンされた場合は、ターゲットが傭兵のフィエンドを所有する限り、ターゲットが新たなバフを獲得できないようにする。この効果は浄化できない。
・傭兵のフィエンドがサモンされた場合は、ターゲットが傭兵のフィエンドを所有する限り、ターゲットが新たなバフを獲得できないようにする。この効果は浄化できない。","","","",""
"kingdom_wang_yuanji","Wang Yuanji","","","・Boosts health of all allies by 625. Boosted health can exceed max HP.
・Destroys all Fiends from all allies.","・仲間全員のHPを625回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・仲間全員のフィエンドをすべて撃破する。","","","",""
"kingdom_diaochan","Diaochan","","","・Recovers 35% health for all allies.
・Summons a Lackey Minion for the caster and nearby allies with 16% HP and 25% attack inherited from the caster.
・Summons a Lackey Minion for the caster and nearby allies with 16% HP and 25% attack inherited from the caster.
・Each time a Lackey Minion hits an enemy, it steals a random dispellable buff from the enemy and gives it to its owner.","・仲間全員のライフを35%回復する。
・術者のHPの16%と攻撃力の25%を持つ従者ミニオンを、術者と近くにいる仲間の人数分サモンする。
・術者のHPの16%と攻撃力の25%を持つ従者ミニオンを、術者と近くにいる仲間の人数分サモンする。
・従者ミニオンが敵を攻撃するたびに、敵からランダムに解除可能なバフを盗み、自らの所有者に与える。","","","",""
"kingdom_liu_bei","Liu Bei","","","・Deals 360% damage to the target and nearby enemies.
・Summons a Shu Soldier Minion with 16% HP and 17% attack inherited from the caster.
・When summoned, the Shu Soldier Minion gives its owner the ability to counterattack with 60% of the damage received for as long as the owner has a Shu Soldier Minion. This effect can't be dispelled.
・When summoned, the Shu Soldier Minion gives its owner the ability to counterattack with 60% of the damage received for as long as the owner has a Shu Soldier Minion. This effect can't be dispelled.","・ターゲットと近くにいる敵に360%のダメージを与える。
・術者のHPの16%と攻撃力の17%を持つ蜀の兵士のミニオンをサモンする。
・蜀の兵士のミニオンがサモンされた場合は、所有者が蜀の兵士のミニオンを所有する限り、所有者が受けたダメージの60%で敵に反撃する。この効果は浄化できない。
・蜀の兵士のミニオンがサモンされた場合は、所有者が蜀の兵士のミニオンを所有する限り、所有者が受けたダメージの60%で敵に反撃する。この効果は浄化できない。","","","",""
"kingdom_zhuge_liang","Zhuge Liang","","","・Summons a Shu Soldier Minion with 16% HP and 17% attack inherited from the caster.
・When summoned, the Shu Soldier Minion gives its owner the ability to counterattack with 60% of the damage received for as long as the owner has a Shu Soldier Minion. This effect can't be dispelled.
・When summoned, the Shu Soldier Minion gives its owner the ability to counterattack with 60% of the damage received for as long as the owner has a Shu Soldier Minion. This effect can't be dispelled.
・Summons a Shu Guerrilla Fiend for all enemies. The Fiend damages the enemies with 50% attack every turn.

・ The Shu Guerrilla Fiend absorbs healing and disappears when it has absorbed 50% of its targets health.
・Summons a Shu Guerrilla Fiend for all enemies. The Fiend damages the enemies with 50% attack every turn.
[*] The Shu Guerrilla Fiend absorbs healing and disappears when it has absorbed 36% of its targets health.","・術者のHPの16%と攻撃力の17%を持つ蜀の兵士のミニオンをサモンする。
・蜀の兵士のミニオンがサモンされた場合は、所有者が蜀の兵士のミニオンを所有する限り、所有者が受けたダメージの60%で敵に反撃する。この効果は浄化できない。
・蜀の兵士のミニオンがサモンされた場合は、所有者が蜀の兵士のミニオンを所有する限り、所有者が受けたダメージの60%で敵に反撃する。この効果は浄化できない。
・敵全員に蜀のゲリラのフィエンドをサモンする。ターン毎に敵に50%の攻撃力でダメージを与える。

・蜀のゲリラのフィエンドは回復を吸収し、ターゲットの最大HPの50%に等しいライフを吸収すると消滅する。
・敵全員に蜀のゲリラのフィエンドをサモンする。ターン毎に敵に50%の攻撃力でダメージを与える。
[*]蜀のゲリラのフィエンドは回復を吸収し、ターゲットの最大HPの36%に等しいライフを吸収すると消滅する。","","","",""
"kingdom_sun_quan","Sun Quan","","","・Deals 340% damage to the target and nearby enemies.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.","・ターゲットと近くにいる敵に340%のダメージを与える。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。","","","",""
"kingdom_sun_shangxiang","Sun Shangxiang","","","・Deals 280% damage to the target and minor damage to nearby enemies.
・The target and nearby enemies get 56% defense, and a further -4% increase every time they are hit during 3 turns, up to 48% defense.","・ターゲットに280%ダメージ、近くにいる敵に小ダメージを与える。
・3ターンの間、ターゲットと近くにいる敵の防御力が56%になる。さらに、攻撃を受けるたびに-4%ずつ増加する。最大48%まで。","","","",""
"kingdom_xiahou_dun","Xiahou Dun","","","・Deals 355% damage to the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.","・ターゲットに355%のダメージを与える。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。","","","",""
"kingdom_guan_yu","Guan Yu","","","・Deals 390% damage to the target and nearby enemies.
・Damage bypasses target's Minions.
・The target and nearby enemies get -25% defense and a further -103% decrease for each Minion owned by enemies for 3 turns, up to -25% defense. This effect can't be cleansed.","・ターゲットと近くにいる敵に390%のダメージを与える。
・ダメージはターゲットの持つミニオンを貫通する。
・ターゲットと近くにいる敵の防御力が-25%になる。さらに、3ターンの間、敵が所有するミニオン1体につき、防御力が-25%を上限に-103%ずつ減少する。この効果は浄化できない。","","","",""
"kingdom_zhang_fei","Zhang Fei","","","・Deals 530% damage to the target.
・All allies reflect status ailments that affect defense back to the attacker for 3 turns. This effect can't be bypassed.","・ターゲットに530%のダメージを与える。
・3ターンの間、仲間全員が、防御力に影響を与えるステータス異常を攻撃者に跳ね返す。この効果は無効化できない。","","","",""
"kingdom_zhou_yu","Zhou Yu","","","・Deals 355% damage to the target.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.","・ターゲットに355%のダメージを与える。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。","","","",""
"kingdom_yao","Yao","","","・Deals 215% damage to the target and nearby enemies.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.
・Each hit from a Wei Soldier Minion dispels all dispellable buffs from the target.","・ターゲットと近くにいる敵に215%のダメージを与える。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。
・魏の兵士のミニオンが敵を攻撃するたびに、ターゲットから解除可能なバフをすべて解除する。","","","",""
"kingdom_jing","Jing","","","・Deals 340% damage to the target.
・Summons a Shu Soldier Minion with 16% HP and 17% attack inherited from the caster.
・When summoned, the Shu Soldier Minion gives its owner the ability to counterattack with 60% of the damage received for as long as the owner has a Shu Soldier Minion. This effect can't be dispelled.
・When summoned, the Shu Soldier Minion gives its owner the ability to counterattack with 60% of the damage received for as long as the owner has a Shu Soldier Minion. This effect can't be dispelled.","・ターゲットに340%のダメージを与える。
・術者のHPの16%と攻撃力の17%を持つ蜀の兵士のミニオンをサモンする。
・蜀の兵士のミニオンがサモンされた場合は、所有者が蜀の兵士のミニオンを所有する限り、所有者が受けたダメージの60%で敵に反撃する。この効果は浄化できない。
・蜀の兵士のミニオンがサモンされた場合は、所有者が蜀の兵士のミニオンを所有する限り、所有者が受けたダメージの60%で敵に反撃する。この効果は浄化できない。","","","",""
"kingdom_li","Li","","","・Deals 160% damage to all enemies.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.
・Summons a Wu Soldier Minion with 10% HP and 18% attack inherited from the caster.","・敵全員に160%のダメージを与える。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。
・術者のHPの10%と攻撃力の18%を持つ呉の兵士のミニオンをサモンする。","","","",""
"s5_khepri","Khepri","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 275% damage to the target and nearby enemies.
・Summons a Scarab Bomb Fiend for the target and nearby enemies. The Fiend damages the enemy with 38% attack every turn.

・The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 30% of its owner's max health.
・Summons a Scarab Bomb Fiend for the target and nearby enemies. The Fiend damages the enemy with 38% attack every turn.
[*]The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 24% of its owner's max health.
・The Scarab Bomb Fiend explodes after 3 turns, dealing 80 damage to its target and minor damage to nearby enemies.","・ターゲットと近くにいる敵に275%のダメージを与える。
・ターゲットと近くにいる敵にコガネムシ爆弾のフィエンドをサモンする。フィエンドは、ターン毎に38%の攻撃力で敵にダメージを与える。

・コガネムシ爆弾のフィエンドは回復を吸収し、所有者の最大HPの30%に等しいライフを吸収すると消滅する。
・ターゲットと近くにいる敵にコガネムシ爆弾のフィエンドをサモンする。フィエンドは、ターン毎に38%の攻撃力で敵にダメージを与える。
[*]コガネムシ爆弾のフィエンドは回復を吸収し、所有者の最大HPの24%に等しいライフを吸収すると消滅する。
・コガネムシ爆弾のフィエンドは、3ターン後に爆発し、ターゲットに80ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"s5_khafre","Khufu","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・The attack chains through all the enemies who are adjacent to any hit enemy.
・The target gets 59% defense against [##elementred]Fire[#], and a further -4% decrease every time they are hit during 4 turns, down to 64% defense.","・この攻撃は、攻撃した敵のすぐ隣にいる敵全員に連鎖する。
・ターゲットの[##elementred]炎属性[#]に対する防御力が59%になる。4ターンの間、敵の防御力は攻撃を受けるたびに、さらに-4%減少する。最大64%まで。","","","",""
"s5_hetepheres","Hetepheres","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Recovers 50% health for all allies.
・All allies get 184% defense against [##elementgreen]Nature[#], and a further 2% increase every time they are hit during 4 turns, up to 64% defense.
・All enemies get -140% accuracy for 4 turns.","・仲間全員のライフを50%回復する。
・4ターンの間、[##elementgreen]自然属性[#]に対する仲間全員の防御力が184%になる。さらに、攻撃を受けるたびに2%ずつ増加する。最大64%まで。
・4ターンの間、敵全員の命中率が-140%になる。","","","",""
"s5_ahmose","Ahmose","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 400% damage to all enemies.
・All allies reflect all status effects and 150% damage back to the attacker and block other negative effects from enemies' [##elementred]Fire[#] Special Skills for 4 turns. This effect can't be dispelled.","・敵全員に400%のダメージを与える。
・仲間全員が、すべてのステータス効果を跳ね返す。さらに、4ターンの間、[##elementred]炎属性[#]の敵の特殊スキルによって発生した、その他のマイナスの影響を無効にし、ダメージの150%を攻撃者に跳ね返す。この効果は解除不可。","","","",""
"s5_bastet","Bastet","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 220% damage to all enemies.
・All allies get 45% chance to dodge Special Skills for 3 turns.
[*]Each dodge gives all allies [#!]105%[#] mana generation for 3 turns.","・敵全員に220%のダメージを与える。
・3ターンの間、仲間全員が45%の確率で特殊スキルを回避する。
[*]回避が成功するたびに、 3ターンの間、仲間全員のマナ生成が[#!]105%[#]になる。","","","",""
"s5_cleopatra","Cleopatra","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Recovers 65% health for all allies.
・All allies are immune to new status ailments for 3 turns, and recover 1080 health for each attempted status ailment.","・仲間全員のライフを65%回復する。
・3ターンの間、仲間全員の新しいステータス異常を無効化する。さらに、ステータス異常を発動されるたびに、ライフが1080回復する。","","","",""
"s5_tetisheri","Tetisheri","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 500% damage to the target and minor damage to nearby enemies.
・The target gets -54% defense for 3 turns. This effect can't be cleansed.
・If the caster is defeated in the next 3 turns, all enemies' mana is reduced by 1%.","・ターゲットに500%ダメージ、近くにいる敵に小ダメージを与える。
・3ターンの間、ターゲットの防御力が-54%になる。この効果は浄化できない。
・術者が次の3ターン以内に倒された場合、敵全員のマナが1%になる。","","","",""
"s5_papyros","Papyros","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・All allies get 30% defense for 3 turns.
・Summons a Sand Golem Minion for each ally with 14% HP and 18% attack inherited from the caster.
・Summons a Sand Golem Minion for each ally with 5% HP and 18% attack inherited from the caster.
・Each time the Sand Golem Minion is attacked by normal attacks or Special Skills, the attacker receives 12.1 Sand damage over 0.3 turns.","・3ターンの間、仲間全員の防御力が30%になる。
・仲間全員にサンドゴーレムのミニオンをサモンする。サンドゴーレムのミニオンは、術者のHPの14%と攻撃力の18%を持つ。
・仲間全員にサンドゴーレムのミニオンをサモンする。サンドゴーレムのミニオンは、術者のHPの5%と攻撃力の18%を持つ。
・サンドゴーレムのミニオンが通常攻撃または特殊攻撃によるダメージを受ける度に、0.3ターンの間、攻撃者が12.1の砂ダメージを受ける。","","","",""
"s5_khonshu","Khonshu","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 425% damage to the target.
・The caster gains 50% mana for each enemy defeated by the attack.","・ターゲットに425%のダメージを与える。
・攻撃によって敵が倒れる度に、術者が50%のマナを受け取る。","","","",""
"s5_waqas","Waqas","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 205% damage to all enemies.
・Reduces max health of all enemies by 80 over 3 turns. The effect is stronger against targets with boosted health.","・敵全員に205%のダメージを与える。
・3ターンの間、敵全員の最大HPを80減少させる。この効果はHPをブーストされたターゲットにも有効となる。","","","",""
"s5_ahhotep","Ahhotep","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 340% damage to the target and minor damage to nearby enemies.
・If the caster is defeated in the next 3 turns, all enemies' mana is reduced by 2%.","・ターゲットに340%ダメージ、近くにいる敵に小ダメージを与える。
・術者が次の3ターン以内に倒された場合、敵全員のマナが2%になる。","","","",""
"s5_junaid","Junaid","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 400% damage to the target.","・ターゲットに400%のダメージを与える。","","","",""
