"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"s3_fenrir","Fenrir","","","・Deals 320% damage to the target.
・Deals 200% damage to enemies with more than 50% health remaining.
・The caster gains a moderate amount of mana for each enemy defeated and a small amount of mana for each enemy Minion destroyed.","・ターゲットに320%のダメージを与える。
・敵の残りのライフが50%以上の場合、200%のダメージを与える。
・敵を倒すたびに、術者が中程度のマナを獲得する。敵のミニオンを倒した場合は、少量のマナを獲得する。","","","",""
"holy_god_malosi","Malosi","--- Passives ---

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 400% damage to the target.
・The target cannot cast any new status effects on enemies or allies for 3 turns.
・[#f2e33a]Element Link[#] gives all [#f2e33a]Holy[#] allies -90% critical chance for 6 turns. This effect can't be dispelled.","・ターゲットに400%のダメージを与える。
・3ターンの間、ターゲットが仲間や敵に対して新たなステータス効果を付与できなくする。
・6ターンの間、[#f2e33a]属性リンク[#]によって、[#f2e33a]聖属性[#]の仲間全員のクリティカル攻撃を与える確率が、-90%になる。この効果は解除できない。","This includes stacks.

・ This only includes status effects cast with Special Skills.","これには累積が含まれる。

・ただし、含まれるものは特殊スキルによって付与されたステータス効果のみ。","",""
"dark_god_clarissa","Clarissa","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 175% damage to the target and nearby enemies.
・The target and nearby enemies receive 344 Poison damage over 2 turns.
・[#e290ff]Element Link[#] gives all [#e290ff]Dark[#] allies 130% defense against Special Skills for 4 turns. This effect can't be dispelled.","・ターゲットと近くにいる敵に175%のダメージを与える。
・2ターンの間、ターゲットと近くにいる敵に344の毒ダメージを与える。
・[#e290ff]属性リンク[#]によって、[#e290ff]闇属性[#]の仲間全員の特殊スキルに対する防御力が130%増加する(4ターン)。この効果は解除不可","","","",""
"ice_god_raffaele","Raffaele","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Cleanses status ailments from all allies.
・Heals each ally with 50% of total damage dealt.
・All allies regenerate 1600 HP over 4 turns. This effect can't be dispelled.
・[#41d8fe]Element Link[#] gives all [#41d8fe]Ice[#] allies 130% defense against Special Skills for 4 turns. This effect can't be dispelled.","・仲間全員のステータス異常を浄化する。
・与えられた合計ダメージの50%分、仲間全員を回復する。
・仲間全員のHPが1600回復(4ターン)。この効果は解除不可
・[#41d8fe]属性リンク[#]によって、[#41d8fe]氷属性[#]の仲間全員の特殊スキルに対する防御力が130%増加する(4ターン)。この効果は解除不可","","","",""
"s3_skadi","Skadi","","","・Deals 220% damage to all enemies.
・The damage is increased by 50% per each defeated enemy.
・[#!]Wither:[#] All enemies get 0 attack.
・[#!]Stack (Max: 0.2):[#] All enemies receive 39 Frost damage at the end of each turn.
・[#!]Stack (Max: -100):[#] All enemies get -6% mana generation","・敵全員に220%のダメージを与える。
・敵1体が倒れる度に、攻撃力が50%増加する。
・[#!]弱化：[#]敵全員の攻撃力が0減少する。
・[#!]累積効果（最大：0.2）：[#]毎ターンの最後に、敵全員に39のフロストダメージを与える。
・[#!]累積効果(最大：-100)：[#]敵全員のマナ生成が-6%になる。","","","",""
"easter_chick_jr","Chick Jr.","","","・Deals 180% damage to all enemies.
・The caster gets -20% attack for 3 turns. This effect can't be cleansed.","・敵全員に180%のダメージを与える。
・3ターンの間、術者の攻撃力が-20%になる。この効果は浄化できない。","","","",""
"easter_lady_woolerton","Lady Woolerton","","","・Recovers 40% health for all allies.
・The caster can't gain mana for 2 turns. This effect can't be cleansed.","・仲間全員のライフを40%回復する。
・2ターンの間、術者がマナを獲得できなくなる。この効果は浄化できない。","","","",""
"easter_sir_roostley","Sir Roostley","","","・The attack chains through all the enemies who are adjacent to any hit enemy.
・The caster gets -20% attack for 3 turns. This effect can't be cleansed.","・この攻撃は、攻撃した敵のすぐ隣にいる敵全員に連鎖する。
・3ターンの間、術者の攻撃力が-20%になる。この効果は浄化できない。","","","",""
"easter_killhare","Killhare","","","・Deals 300% damage to all enemies.
・All allies except the caster get -20% defense for 3 turns. This effect can't be cleansed.","・敵全員に300%のダメージを与える。
・3ターンの間、術者以外の仲間全員の防御力が-20%になる。この効果は浄化できない。","","","",""
"hidden_dark_god_myztero","Myztero","--- Passives ---

- Memorize Status Ailments -
This character has innate ability to [#!]Memorize[#] status ailments. The latest status ailment that is cast on this character will stay memorized until the Special Skill is cast. Only status ailments with a duration can be memorized.","--- Passives ---

- ステータス異常を記憶 -
このキャラクターは、ステータス異常を[#!]記憶する[#]天賦の才能を持つ。特殊スキルが発動されるまで、このキャラクターに発動された最新のステータス異常を記憶する（持続型のステータス異常のみ、記憶することができる）。","・Deals 175% damage to all enemies.","・敵全員に175%のダメージを与える。","","","",""
"s3_gefjon","Gefjon","","","・Deals 500% damage to the target.
・Steals Minions from the target.","・ターゲットに500%のダメージを与える。
・ターゲットからミニオンを盗む。","","","",""
"s3_frigg","Frigg","","","・Deals 100% damage to all enemies.
[*]Deals additional 18% damage per each [#70e92f]Nature[#] shield on the board, up to 100% damage in total.
・All enemies get -8% defense, and a further -8% decrease per each [#70e92f]Nature[#] shield on the board for 3 turns, up to -8% defense.","・敵全員に100%のダメージを与える。
[*]さらに、ダメージの合計が100%になるまで、ボード上に[#70e92f]自然属性[#]の盾が出現する度に18%の追加ダメージを与える。
・3ターンの間、敵全員の防御力が-8%になる。さらに、ボード上の[#70e92f]自然属性[#]の盾の数に応じて-8%減少する。最大で-8%まで減少する。","","","",""
"s3_odin","Odin","","","・Deals 100% damage to all enemies.
[*]Deals additional 18% damage per each [#f2e33a]Holy[#] shield on the board, up to 100% damage in total.
・All allies get 8% mana generation, and a further 8% increase per each [#f2e33a]Holy[#] shield on the board for 3 turns, up to 8% mana generation.","・敵全員に100%のダメージを与える。
[*]さらに、ダメージの合計が100%になるまで、ボード上に[#f2e33a]聖属性[#]の盾が出現する度に18%の追加ダメージを与える。
・仲間全員のマナ生成が8%になる。さらに、3ターンの間、マナ生成の合計が8%になるまで、ボード上に[#f2e33a]聖属性[#]の盾が出現する度に8%追加される。","","","",""
"s3_loki_fish","Salmon Loki","","","・Deals 250% damage to all [##elementyellow]Holy[#] enemies.
・All enemies get 1% mana generation, and a further 1% decrease per each [##elementyellow]Holy[#] shield on the board for 3 turns, up to 1% mana generation.","・全ての[##elementyellow]聖属性[#]の敵に250%のダメージを与える。
・敵全員のマナ生成が1%になる。さらに、3ターンの間、マナ生成の合計が1%になるまで、ボード上に[##elementyellow]聖属性[#]の盾が出現する度に1%減少する。","","","",""
"sand_roc","Roc","","","・Cleanses status ailments from all allies.
・All enemies receive 384 Sand damage over 3 turns.
・All enemies get 50% increase for any healing received for 2 turns. This effect can't be dispelled.","・仲間全員のステータス異常を浄化する。
・3ターンの間、敵全員に384の砂ダメージを与える。
・2ターンの間、敵全員の回復量が50%になる。この効果は解除できない。","","","",""
"s3_loki_female","Lady Loki","","","・Deals 170% damage to all enemies.
[*]Deals additional 8% damage per transferred status ailment, up to 170% damage in total.","・敵全員に170%のダメージを与える。
[*]浄化されたステータス異常の数に応じて、8%のダメージが追加され、合計で170%のダメージを与える。","","","",""
"s3_thor","Thor","","","・Special Skill has a different effect on consecutive uses, in the following order:","・特殊スキルを連続使用した場合、次の順番で異なる効果を発揮する:","","","",""
"holy_god_bai_yeong","Bai Yeong","--- Passives ---

- Resist Status Ailments from Minions -
This character has innate resistance against status ailments that are from [#!]Minions[#].","--- Passives ---

- ミニオンからのステータス異常に抵抗 -
このキャラクターは[#!]ミニオン[#]からの攻撃によって与えられるステータス異常への耐性を最初から持つ","・Deals 390% damage to the target.
・The target gets -175% accuracy for 2 turns.
・The target gets 25% increase for any healing received for 2 turns. This effect can't be dispelled.
・[#f2e33a]Element Link[#] gives all [#f2e33a]Holy[#] allies 130% defense against Special Skills for 4 turns. This effect can't be dispelled.","・ターゲットに390%のダメージを与える。
・2ターンの間、ターゲットの命中率が-175%になる。
・2ターンの間、ターゲットの回復量が25%になる。この効果は解除できない。
・[#f2e33a]属性リンク[#]によって、[#f2e33a]聖属性[#]の仲間全員の特殊スキルに対する防御力が130%増加する(4ターン)。この効果は解除不可","Chance to miss also applies to offensive Special Skills.","特殊スキルが不発に終わる可能性は、攻撃系の特殊スキルに対しても適用される。","",""
"forest_god_zocc","Zocc","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 320% damage to the target.
・Increases the mana of the target by 50%.
・The target automatically casts [#!]Mindless Attack[#] on a random ally when mana is full at the start of a turn during 3 turns.
・[#70e92f]Element Link[#] gives all [#70e92f]Nature[#] allies 130% defense against Special Skills for 4 turns. This effect can't be dispelled.","・ターゲットに320%のダメージを与える。
・ターゲットのマナが50%増加する。
・3ターンの間、マナが満タンの場合に限り、ターン開始時にターゲットが自動的に[#!]マインドレスアタック[#]をランダムな仲間に放つ。
・[#70e92f]属性リンク[#]によって、[#70e92f]自然属性[#]の仲間全員の特殊スキルに対する防御力が130%増加する(4ターン)。この効果は解除不可","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。","",""
"fire_god_noor","Noor","--- Passives ---

- Sparrow Summoner -
Summons a Sparrow Minion for self when an enemy summons any Minions by Special Skill.","--- Passives ---

- スパロウのサモン者 -
敵が特殊スキルによってミニオンをサモンした場合に、スパロウミニオンを自身にサモンする。","・Recovers 15% health for all allies.
・[#ff9f81]Element Link[#] gives all [#ff9f81]Fire[#] allies 32% attack and 64% defense for 4 turns. This effect can't be dispelled.
・Summons a Sparrow Minion for each ally. The Sparrow Minion inherits 0% HP and {FAMILIARATTACK}% attack from the caster.","・仲間全員のライフを15%回復する。
・4ターンの間、[#ff9f81]属性リンク[#]により、[#ff9f81]炎属性[#]の仲間全員の攻撃力が32%になり、防御力が64%になる。この効果は解除できない。
・仲間全員にスパロウミニオンをサモンする。スパロウミニオンは、術者のHPの0%と攻撃力の{FAMILIARATTACK}%を持つ。","","","",""
"s3_bera","Bera","","","・Summons a Moth Minion for each ally. The Moth Minion inherits 20% HP and 13% attack from the caster.

Each hit from a Moth Minion gives the target the following status ailments:
・When summoned, the Grave Mothling Mega Fiend increases the damage dealt to its target from all sources by  0.3%. The effect lasts as long as the target has Grave Mothling Mega Fiend.
・When summoned, the Dusk Mothling Mega Fiend causes its target to be immune to new buffs. The effect lasts as long as the target has Dusk Mothling Mega Fiend.","・仲間全員に蛾ミニオンをサモンする。蛾ミニオンは、術者のHPの20%と攻撃力の13%を持つ。

蛾ミニオンの各攻撃は、ターゲットに以下のステータス異常を与える：
・墓場の小蛾メガフィエンドがサモンされた場合は、あらゆる手段を使って、ターゲットに与えるダメージを0.3%増加させる。この効果は所有者が墓場の小蛾メガフィエンドを所有する限り有効となる。
・夕闇の小蛾メガフィエンドがサモンされた場合は、ターゲットが夕闇の小蛾メガフィエンドを所有する限り、ターゲットが新たなバフを獲得できないようにする。","","","",""
"dark_god_zulag","Zulag","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・The caster and nearby allies regenerate 960 HP over 4 turns.
・The caster and nearby allies get 46% defense for 4 turns. This effect can't be cleansed.
・[#!]Enhanced Defense Ailment[#]: The target and nearby enemies get -98% defense against Special Skills. This effect lasts until the enemy takes damage from a Special Skill -98 times.
[*] After the [#!]Enhanced Defense Ailment[#] ends or is removed or replaced, dispels buffs on the enemy.
・[#e290ff]Element Link[#] summons a Dark Minion for all [#e290ff]Dark[#] allies with 6% HP and 10% attack inherited from the caster.
・[#e290ff]Element Link[#] summons a Dark Minion for all [#e290ff]Dark[#] allies with 6% HP and 10% attack inherited from the caster.","・4ターンの間、術者と近くにいる仲間のHPが960回復する。
・4ターンの間、術者と近くにいる仲間の防御力が46%になる。この効果は浄化できない。
・[#!]強化防御異常[#]：特殊スキルに対するターゲットと近くの敵の防御力が-98%になる。この効果は、その敵が特殊スキルにより-98回ダメージを受けるまで継続する。
[*][#!]強化防御異常[#]が終了するか、解除されるか、置き換えられると、その敵のバフも解除される。
・[#e290ff]属性リンク[#]によって、術者のHPの6%と攻撃力の10%を持つ森の使い魔ミニオンを[#e290ff]闇属性[#]の仲間全員分サモンする。
・[#e290ff]属性リンク[#]によって、術者のHPの6%と攻撃力の10%を持つ森の使い魔ミニオンを[#e290ff]闇属性[#]の仲間全員分サモンする。","","","",""
"ice_god_glenda","Glenda","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 300% damage to the target and nearby enemies.
・Cleanses status ailments from all allies.
・The caster and nearby allies' Special Skills deal an additional -60% damage for 4 turns.
・[#41d8fe]Element Link[#] summons an Ice Minion for all [#41d8fe]Ice[#] allies with 6% HP and 10% attack inherited from the caster.
・[#41d8fe]Element Link[#] summons an Ice Minion for all [#41d8fe]Ice[#] allies with 6% HP and 10% attack inherited from the caster.","・ターゲットと近くにいる敵に300%のダメージを与える。
・仲間全員のステータス異常を浄化する。
・4ターンの間、術者と近くにいる仲間の特殊スキルによる攻撃力が-60%になる。
・[#41d8fe]属性リンク[#]によって、術者のHPの6%と攻撃力の10%を持つ氷の使い魔ミニオンを[#41d8fe]氷属性[#]の仲間全員分サモンする。
・[#41d8fe]属性リンク[#]によって、術者のHPの6%と攻撃力の10%を持つ氷の使い魔ミニオンを[#41d8fe]氷属性[#]の仲間全員分サモンする。","","","",""
"fire_god_reuben","Reuben","--- Passives ---

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 310% damage to the target and nearby enemies.
・All allies get -75% reduction to damage received from status ailments for 4 turns.
・[#ff9f81]Element Link[#] summons a Fire Minion for all [#ff9f81]Fire[#] allies with 6% HP and 10% attack inherited from the caster.
・Each time a Firewall Minion is attacked by normal attacks or Special Skills, the attacker receives Corrosive Burn for 6 turns. The Corrosive Burn deals 8 Burn damage and lowers the target's defense by 8% each turn. Deals extra damage against heroes with Minions or a Mega Minion.","・ターゲットと近くにいる敵に310%のダメージを与える。
・仲間全員がステータス異常によって受けるダメージを-75%減らす(4ターン)
・[#ff9f81]属性リンク[#]によって、術者のHPの6%と攻撃力の10%を持つ火の使い魔ミニオンを[#ff9f81]炎属性[#]の仲間全員分サモンする。
・ファイヤーウォールのミニオンが通常攻撃または特殊スキルで攻撃を受けるたびに、6ターンの間、その攻撃者に腐食性燃焼を与える。腐食性燃焼は、ターン毎に8の燃焼ダメージを与え、ターゲットの防御力が8%ずつ減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。","","","",""
"s3_loki_male","Lord Loki","","","・Copies target's Special Skill and uses it in addition to the caster's own Special Skill.
[*]If the target does not have a Special Skill, or it can't be copied, the following Special Skill will be cast:

[#!]275[#]
5","・ターゲットの特殊スキルをコピーして、術者自身の特殊スキルであるかのように使う。
[*]ターゲットが特殊スキルを持っていない場合や、コピーできない場合は、次の特殊スキルが適用される:

[#!]275[#]
5","","","",""
"ninja_onyx","Onyx","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 300% damage to the target.
・The target is immune to new status effect buffs for 3 turns.

x2 Mana Charge:
・Deals 340% damage to the target and nearby enemies.
・The target and nearby enemies receive 64 Burn damage over 4 turns. This effect can't be cleansed.

x3 Mana Charge:
・Deals 380% damage to all enemies.
・All enemies receive 64 Burn damage over 5 turns. This effect can't be cleansed.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに300%のダメージを与える。
・3ターンの間、ターゲットに新しく追加されるステータス効果を付与するバフを無効化する。

x2マナチャージ:
・ターゲットと近くにいる敵に340%のダメージを与える。
・4ターンの間、ターゲットと近くにいる敵に64の燃焼ダメージを与える。この効果は浄化できない。

x3マナチャージ:
・敵全員に380%のダメージを与える。
・5ターンの間、敵全員に64の燃焼ダメージを与える。この効果は浄化できない。","","","",""
"ninja_mica","Mica","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・All allies become [#!]Soul Connected[#] for 2 turns. Soul Connected allies share received damage.
・All allies get 25% defense for 2 turns. This effect can't be dispelled.
・All allies get 24% mana generation for 2 turns. This effect can't be dispelled.

x2 Mana Charge:
・All allies receive 64 Burn damage over 4 turns.
・All allies receive 64 Burn damage over 4 turns.
・All allies receive 64 Burn damage over 4 turns.

x3 Mana Charge:
・All allies receive 64 Burn damage over 5 turns.
・All allies get 73% defense for 5 turns. This effect can't be dispelled.
・All allies get 38% mana generation for 5 turns. This effect can't be dispelled.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・2ターンの間、仲間全員に[#!]ソウル・コネクト[#]が発動する。ソウル・コネクトによって魂が繋がった仲間同士は被ダメージを共有する。
・2ターンの間、仲間全員の防御力が25%になる。この効果は解除できない。
・すべての仲間がマナ生成24%を得る(2ターン)。この効果は解除不可

x2マナチャージ:
・4ターンの間、仲間全員に64の燃焼ダメージを与える。
・4ターンの間、仲間全員に64の燃焼ダメージを与える。
・4ターンの間、仲間全員に64の燃焼ダメージを与える。

x3マナチャージ:
・5ターンの間、仲間全員に64の燃焼ダメージを与える。
・5ターンの間、仲間全員の防御力が73%になる。この効果は解除できない。
・すべての仲間がマナ生成38%を得る(5ターン)。この効果は解除不可","","","",""
"ninja_garnet","Garnet","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Boosts health of all allies by 230. Boosted health can exceed max HP.
・All allies are immune to new status ailments for 2 turns.

x2 Mana Charge:
・Boosts health of all allies by 450. Boosted health can exceed max HP.
・All allies receive 64 Burn damage over 3 turns.

x3 Mana Charge:
・Boosts health of all allies by 750. Boosted health can exceed max HP.
・All allies receive 64 Burn damage over 4 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・仲間全員のHPを230回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・2ターンの間、仲間全員が新たなステータス異常を受けない。

x2マナチャージ:
・仲間全員のHPを450回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・3ターンの間、仲間全員に64の燃焼ダメージを与える。

x3マナチャージ:
・仲間全員のHPを750回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・4ターンの間、仲間全員に64の燃焼ダメージを与える。","","","",""
"ninja_jade","Jade","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 115% damage to all enemies.
・Reduces the mana of all enemies by -10%.
・The caster gets 25% chance to dodge Special Skills that deal damage for 3 turns.

x2 Mana Charge:
・Deals 210% damage to all enemies.
・Reduces the mana of all enemies by -15%.
・The caster and nearby allies get 50% chance to dodge Special Skills that deal damage for 4 turns.

x3 Mana Charge:
・Deals 300% damage to all enemies.
・Reduces the mana of all enemies by -25%.
・All allies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・敵全員に115%のダメージを与える。
・敵全員のマナが-10%減少する。
・3ターンの間、術者が25%の確率で攻撃系の特殊スキルを回避する。

x2マナチャージ:
・敵全員に210%のダメージを与える。
・敵全員のマナが-15%減少する。
・4ターンの間、術者と近くにいる仲間が50%の確率で攻撃系の特殊スキルを回避する。

x3マナチャージ:
・敵全員に300%のダメージを与える。
・敵全員のマナが-25%減少する。
・5ターンの間、仲間全員に64の燃焼ダメージを与える。","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。"
"ninja_cobalt","Cobalt","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 320% damage to the target.
・The attack has a 60% chance to bypass defensive buffs.

x2 Mana Charge:
・Deals 355% damage to the target and nearby enemies.
・The attack has a 85% chance to bypass defensive buffs.

x3 Mana Charge:
・Deals 390% damage to all enemies.
・The attack has a 100% chance to bypass defensive buffs.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに320%のダメージを与える。
・攻撃時に60%の確率で、敵の防御バフを無効化する。

x2マナチャージ:
・ターゲットと近くにいる敵に355%のダメージを与える。
・攻撃時に85%の確率で、敵の防御バフを無効化する。

x3マナチャージ:
・敵全員に390%のダメージを与える。
・攻撃時に100%の確率で、敵の防御バフを無効化する。","This includes counterattacks.","対象には「反撃」も含まれる。","This includes counterattacks.","対象には「反撃」も含まれる。"
"ninja_shale","Shale","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・The caster regenerates 592 HP over 3 turns.

x2 Mana Charge:
・The caster and nearby allies regenerate 960 HP over 3 turns.

x3 Mana Charge:
・All allies receive 64 Burn damage over 3 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・3ターンの間、術者のHPが592回復する。

x2マナチャージ:
・3ターンの間、術者と近くにいる仲間のHPが960回復する。

x3マナチャージ:
・3ターンの間、仲間全員に64の燃焼ダメージを与える。","","","",""
"ninja_sapphire","Sapphire","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 225% damage to the target.
・The attack has a 35% chance to bypass defensive buffs.

x2 Mana Charge:
・Deals 250% damage to the target and nearby enemies.
・The attack has a 60% chance to bypass defensive buffs.

x3 Mana Charge:
・Deals 290% damage to all enemies.
・The attack has a 85% chance to bypass defensive buffs.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに225%のダメージを与える。
・攻撃時に35%の確率で、敵の防御バフを無効化する。

x2マナチャージ:
・ターゲットと近くにいる敵に250%のダメージを与える。
・攻撃時に60%の確率で、敵の防御バフを無効化する。

x3マナチャージ:
・敵全員に290%のダメージを与える。
・攻撃時に85%の確率で、敵の防御バフを無効化する。","This includes counterattacks.","対象には「反撃」も含まれる。","This includes counterattacks.","対象には「反撃」も含まれる。"
"ninja_ametrine","Ametrine","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 220% damage to the target.

x2 Mana Charge:
・Deals 255% damage to the target and nearby enemies.

x3 Mana Charge:
・Deals 300% damage to all enemies.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに220%のダメージを与える。

x2マナチャージ:
・ターゲットと近くにいる敵に255%のダメージを与える。

x3マナチャージ:
・敵全員に300%のダメージを与える。","","","",""
"halloween_frank","Frank","--- Passives ---

- Steal Buff -
When this character casts their Special Skill, they transfer the newest cleansable status ailment from themself to the target. If the Special Skill cannot target an enemy, a random enemy is chosen instead. If this character has no cleansable status ailments, they recover 50% health.","--- Passives ---

- バフ奪取 -
このキャラクターが特殊スキルを使用すると、自らに付与された、最も新しい浄化可能なステータス異常をターゲットに移行できる。特殊スキルが特定のターゲットを攻撃できない性質のものである場合は、ランダムな敵がターゲットとして選ばれる。このキャラクターに浄化可能なステータス異常が付与されていない場合は、HPが50%回復する。","・Deals 200% damage to all enemies.
・The damage is increased by 45% per each defeated enemy.
・All enemies get -44% defense for 4 turns. This effect can't be dispelled.","・敵全員に200%のダメージを与える。
・敵1体が倒れる度に、攻撃力が45%増加する。
・4ターンの間、敵全員の防御力が-44%になる。この効果は解除できない。","","","",""
"halloween_francine","Francine","--- Passives ---

- Steal Buff -
When this character casts their Special Skill, they transfer the newest cleansable status ailment from themself to the target. If the Special Skill cannot target an enemy, a random enemy is chosen instead. If this character has no cleansable status ailments, they recover 50% health.","--- Passives ---

- バフ奪取 -
このキャラクターが特殊スキルを使用すると、自らに付与された、最も新しい浄化可能なステータス異常をターゲットに移行できる。特殊スキルが特定のターゲットを攻撃できない性質のものである場合は、ランダムな敵がターゲットとして選ばれる。このキャラクターに浄化可能なステータス異常が付与されていない場合は、HPが50%回復する。","・Deals 225% damage to the target and nearby enemies.
・Cleanses status ailments from all allies at the end of each turn for 3 turns. This effect can't be dispelled.","・ターゲットと近くにいる敵に225%のダメージを与える。
・3ターン毎の、ターン終了時に仲間全員のステータス異常を浄化する。この効果は解除不可","","","",""
"halloween_vanda","Vanda","--- Passives ---

- Steal Buff -
When this character casts their Special Skill, they transfer the newest cleansable status ailment from themself to the target. If the Special Skill cannot target an enemy, a random enemy is chosen instead. If this character has no cleansable status ailments, they recover 50% health.","--- Passives ---

- バフ奪取 -
このキャラクターが特殊スキルを使用すると、自らに付与された、最も新しい浄化可能なステータス異常をターゲットに移行できる。特殊スキルが特定のターゲットを攻撃できない性質のものである場合は、ランダムな敵がターゲットとして選ばれる。このキャラクターに浄化可能なステータス異常が付与されていない場合は、HPが50%回復する。","・Deals 125% damage to all enemies.
・The caster steals 61% of any healing applied to all enemies for 2 turns.
・All allies are immune to new status ailments for 2 turns.","・敵全員に125%のダメージを与える。
・2ターンの間、術者が敵全員に適用されたあらゆる種類の回復の61%を盗む。
・2ターンの間、仲間全員が新たなステータス異常を受けない。","","","",""
"halloween_jack","Jack","--- Passives ---

- Steal Buff -
When this character casts their Special Skill, they transfer the newest cleansable status ailment from themself to the target. If the Special Skill cannot target an enemy, a random enemy is chosen instead. If this character has no cleansable status ailments, they recover 50% health.","--- Passives ---

- バフ奪取 -
このキャラクターが特殊スキルを使用すると、自らに付与された、最も新しい浄化可能なステータス異常をターゲットに移行できる。特殊スキルが特定のターゲットを攻撃できない性質のものである場合は、ランダムな敵がターゲットとして選ばれる。このキャラクターに浄化可能なステータス異常が付与されていない場合は、HPが50%回復する。","・Deals 200% damage to the target.
・The target receives a Pumpkin Bomb. After 3 turns the Pumpkin Bomb explodes and deals 206 damage to the target and nearby enemies. The Pumpkin Bomb also explodes when the target is defeated.","・ターゲットに200%のダメージを与える。
・ターゲットにパンプキン爆弾を与える。パンプキン爆弾は3ターン後に爆発し、ターゲットと近くにいる敵に206ダメージを与える。パンプキン爆弾はターゲットが倒れた場合にも爆発する。","","","",""
